ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-04-06,21477.48436192053,16149.269968405564,27468.058920486845,21477.48436192053,21477.48436192053,493.2404549418713,493.2404549418713,493.2404549418713,256.1974819057004,256.1974819057004,256.1974819057004,237.04297303617096,237.04297303617096,237.04297303617096,0.0,0.0,0.0,21970.724816862403
2020-04-07,21477.463939978465,16166.790668601167,27000.580862262865,21477.463939978465,21477.463939978465,-55.53224648160371,-55.53224648160371,-55.53224648160371,-351.7386361399111,-351.7386361399111,-351.7386361399111,296.2063896583074,296.2063896583074,296.2063896583074,0.0,0.0,0.0,21421.93169349686
2020-04-08,21477.443518036405,16165.39333427349,27315.280212117825,21477.443518036405,21477.443518036405,590.2524770062325,590.2524770062325,590.2524770062325,240.69501629254515,240.69501629254515,240.69501629254515,349.55746071368736,349.55746071368736,349.55746071368736,0.0,0.0,0.0,22067.69599504264
2020-04-09,21477.42309609434,16090.845140424082,27430.124694164577,21477.42309609434,21477.42309609434,411.6685055401814,411.6685055401814,411.6685055401814,15.713991666126757,15.713991666126757,15.713991666126757,395.95451387405467,395.95451387405467,395.95451387405467,0.0,0.0,0.0,21889.09160163452
2020-04-10,21477.402674152276,15413.259112641066,27290.360675517506,21477.402674152276,21477.402674152276,-312.9291402367102,-312.9291402367102,-312.9291402367102,-747.3336135348285,-747.3336135348285,-747.3336135348285,434.40447329811826,434.40447329811826,434.40447329811826,0.0,0.0,0.0,21164.473533915567
2020-04-11,21477.382252210216,16995.882824493656,27945.019975840798,21477.382252210216,21477.382252210216,815.739231830203,815.739231830203,815.739231830203,351.65304209372994,351.65304209372994,351.65304209372994,464.08618973647305,464.08618973647305,464.08618973647305,0.0,0.0,0.0,22293.12148404042
2020-04-12,21477.36183026815,16402.802706078797,27956.88067881199,21477.36183026815,21477.36183026815,719.1824668311166,719.1824668311166,719.1824668311166,234.8127177160455,234.8127177160455,234.8127177160455,484.36974911507116,484.36974911507116,484.36974911507116,0.0,0.0,0.0,22196.544297099266
2020-04-13,21477.341408326087,16706.929757051552,28075.047332046845,21477.341408326087,21477.341408326087,751.0287337915483,751.0287337915483,751.0287337915483,256.1974819061581,256.1974819061581,256.1974819061581,494.8312518853902,494.8312518853902,494.8312518853902,0.0,0.0,0.0,22228.370142117634
2020-04-14,21477.320986384024,15909.93807092692,27018.9217413208,21477.320986384024,21477.320986384024,143.5240324866864,143.5240324866864,143.5240324866864,-351.73863613926,-351.73863613926,-351.73863613926,495.2626686259464,495.2626686259464,495.2626686259464,0.0,0.0,0.0,21620.84501887071
2020-04-15,21477.30056444196,16625.18278358308,27637.378858544256,21477.30056444196,21477.30056444196,726.371518042369,726.371518042369,726.371518042369,240.69501629218877,240.69501629218877,240.69501629218877,485.67650175018014,485.67650175018014,485.67650175018014,0.0,0.0,0.0,22203.67208248433
2020-04-16,21477.280142499898,16707.54169186723,27584.284503138522,21477.280142499898,21477.280142499898,482.01910710611287,482.01910710611287,482.01910710611287,15.713991668811044,15.713991668811044,15.713991668811044,466.3051154373018,466.3051154373018,466.3051154373018,0.0,0.0,0.0,21959.29924960601
2020-04-17,21477.259720557835,15305.071487885549,26637.0992382305,21477.259720557835,21477.259720557835,-309.7388809898075,-309.7388809898075,-309.7388809898075,-747.3336135366815,-747.3336135366815,-747.3336135366815,437.5947325468739,437.5947325468739,437.5947325468739,0.0,0.0,0.0,21167.520839568027
2020-04-18,21477.239298615772,16440.880175550752,28110.18505281843,21477.239298615772,21477.239298615772,751.8472767593906,751.8472767593906,751.8472767593906,351.65304209523384,351.65304209523384,351.65304209523384,400.1942346641568,400.1942346641568,400.1942346641568,0.0,0.0,0.0,22229.086575375164
2020-04-19,21477.218876673705,16679.759621987687,27903.28660779266,21477.218876673705,21477.218876673705,589.7517535766281,589.7517535766281,589.7517535766281,234.81271771574544,234.81271771574544,234.81271771574544,354.93903586088265,354.93903586088265,354.93903586088265,0.0,0.0,0.0,22066.970630250333
2020-04-20,21477.198454731642,16551.131812599524,27443.459154203494,21477.198454731642,21477.198454731642,559.02791054267,559.02791054267,559.02791054267,256.19748190541804,256.19748190541804,256.19748190541804,302.83042863725194,302.83042863725194,302.83042863725194,0.0,0.0,0.0,22036.226365274313
2020-04-21,21477.178032789583,15785.177487829482,26723.6848555506,21477.178032789583,21477.178032789583,-106.72771778120018,-106.72771778120018,-106.72771778120018,-351.73863613983104,-351.73863613983104,-351.73863613983104,245.01091835863087,245.01091835863087,245.01091835863087,0.0,0.0,0.0,21370.450315008384
2020-04-22,21477.157610847516,16414.29722000284,27537.254114474053,21477.157610847516,21477.157610847516,423.4311834383911,423.4311834383911,423.4311834383911,240.69501629403172,240.69501629403172,240.69501629403172,182.73616714435934,182.73616714435934,182.73616714435934,0.0,0.0,0.0,21900.588794285908
2020-04-23,21477.137188905454,15908.268361276163,27351.333182835308,21477.137188905454,21477.137188905454,133.0582484104547,133.0582484104547,133.0582484104547,15.71399166879344,15.71399166879344,15.71399166879344,117.34425674166127,117.34425674166127,117.34425674166127,0.0,0.0,0.0,21610.19543731591
2020-04-24,21477.11676696339,15083.528978737182,25585.38375787823,21477.11676696339,21477.11676696339,-697.1105635332624,-697.1105635332624,-697.1105635332624,-747.3336135354449,-747.3336135354449,-747.3336135354449,50.22305000218257,50.22305000218257,50.22305000218257,0.0,0.0,0.0,20780.00620343013
2020-04-25,21477.096345021328,16433.82301345582,26829.83018789497,21477.096345021328,21477.096345021328,334.429522354918,334.429522354918,334.429522354918,351.6530420953263,351.6530420953263,351.6530420953263,-17.22351974040834,-17.22351974040834,-17.22351974040834,0.0,0.0,0.0,21811.525867376247
2020-04-26,21477.07592307926,16049.359109095285,27587.267000827207,21477.07592307926,21477.07592307926,151.20334352173498,151.20334352173498,151.20334352173498,234.81271771571835,234.81271771571835,234.81271771571835,-83.6093741939834,-83.6093741939834,-83.6093741939834,0.0,0.0,0.0,21628.279266600995
2020-04-27,21477.0555011372,15684.795122690217,26981.372640292975,21477.0555011372,21477.0555011372,108.59791389235015,108.59791389235015,108.59791389235015,256.197481907252,256.197481907252,256.197481907252,-147.59956801490182,-147.59956801490182,-147.59956801490182,0.0,0.0,0.0,21585.653415029552
2020-04-28,21477.03507919514,15625.811221168498,26551.6098528494,21477.03507919514,21477.03507919514,-559.6807101424191,-559.6807101424191,-559.6807101424191,-351.7386361391801,-351.7386361391801,-351.7386361391801,-207.942074003239,-207.942074003239,-207.942074003239,0.0,0.0,0.0,20917.35436905272
2020-04-29,21477.014657253072,15694.565654166681,27392.245260047566,21477.014657253072,21477.014657253072,-22.802253924291854,-22.802253924291854,-22.802253924291854,240.69501629147604,240.69501629147604,240.69501629147604,-263.4972702157679,-263.4972702157679,-263.4972702157679,0.0,0.0,0.0,21454.21240332878
2020-04-30,21476.994235311013,15175.079515518795,26874.91827731928,21476.994235311013,21476.994235311013,-297.550392938621,-297.550392938621,-297.550392938621,15.713991666698064,15.713991666698064,15.713991666698064,-313.26438460531904,-313.26438460531904,-313.26438460531904,0.0,0.0,0.0,21179.44384237239
2020-05-01,21476.973813368946,14732.569325646187,26140.226637696403,21476.973813368946,21476.973813368946,-1103.7378469569417,-1103.7378469569417,-1103.7378469569417,-747.333613537537,-747.333613537537,-747.333613537537,-356.40423341940453,-356.40423341940453,-356.40423341940453,0.0,0.0,0.0,20373.235966412005
2020-05-02,21476.953391426883,15721.891521557123,27089.827787133334,21476.953391426883,21476.953391426883,-40.60464557392491,-40.60464557392491,-40.60464557392491,351.6530420926133,351.6530420926133,351.6530420926133,-392.25768766653823,-392.25768766653823,-392.25768766653823,0.0,0.0,0.0,21436.34874585296
2020-05-03,21476.932969484824,16163.982237497426,26719.587321560855,21476.932969484824,21476.932969484824,-185.54669717450295,-185.54669717450295,-185.54669717450295,234.81271771541824,234.81271771541824,234.81271771541824,-420.3594148899212,-420.3594148899212,-420.3594148899212,0.0,0.0,0.0,21291.38627231032
2020-05-04,21476.912547542757,16095.187396078149,26911.28209412752,21476.912547542757,21476.912547542757,-184.24908630919853,-184.24908630919853,-184.24908630919853,256.19748190651194,256.19748190651194,256.19748190651194,-440.4465682157105,-440.4465682157105,-440.4465682157105,0.0,0.0,0.0,21292.66346123356
2020-05-05,21476.892125600694,15211.715425591427,26141.51070301817,21476.892125600694,21476.892125600694,-804.2008639580442,-804.2008639580442,-804.2008639580442,-351.738636138529,-351.738636138529,-351.738636138529,-452.46222781951514,-452.46222781951514,-452.46222781951514,0.0,0.0,0.0,20672.69126164265
2020-05-06,21476.871703658628,15877.871491731734,27089.59103574386,21476.871703658628,21476.871703658628,-215.85852170250757,-215.85852170250757,-215.85852170250757,240.6950162933189,240.6950162933189,240.6950162933189,-456.55353799582645,-456.55353799582645,-456.55353799582645,0.0,0.0,0.0,21261.01318195612
2020-05-07,21476.85128171657,15721.061985725973,26819.949278851822,21476.85128171657,21476.85128171657,-437.35063055036403,-437.35063055036403,-437.35063055036403,15.713991666680462,15.713991666680462,15.713991666680462,-453.0646222170445,-453.0646222170445,-453.0646222170445,0.0,0.0,0.0,21039.500651166203
2020-05-08,21476.830859774505,14409.850939853213,25387.421536971386,21476.830859774505,21476.830859774505,-1189.8581087155849,-1189.8581087155849,-1189.8581087155849,-747.3336135363005,-747.3336135363005,-747.3336135363005,-442.5244951792844,-442.5244951792844,-442.5244951792844,0.0,0.0,0.0,20286.972751058922
2020-05-09,21476.81043783244,15914.591360550949,27056.90918959305,21476.81043783244,21476.81043783244,-73.97727911607384,-73.97727911607384,-73.97727911607384,351.6530420934115,351.6530420934115,351.6530420934115,-425.6303212094853,-425.6303212094853,-425.6303212094853,0.0,0.0,0.0,21402.833158716367
2020-05-10,21476.79001589038,15775.476132664984,27009.92060354492,21476.79001589038,21476.79001589038,-168.41377132933803,-168.41377132933803,-168.41377132933803,234.8127177156643,234.8127177156643,234.8127177156643,-403.2264890450023,-403.2264890450023,-403.2264890450023,0.0,0.0,0.0,21308.37624456104
2020-05-11,21476.769593948313,15884.549647983644,26735.133445880816,21476.769593948313,21476.769593948313,-120.08259878690858,-120.08259878690858,-120.08259878690858,256.19748190696964,256.19748190696964,256.19748190696964,-376.2800806938782,-376.2800806938782,-376.2800806938782,0.0,0.0,0.0,21356.686995161403
2020-05-12,21476.74917111877,15177.261433407091,26377.941108492167,21476.74917111877,21476.74917111877,-697.5920401210352,-697.5920401210352,-697.5920401210352,-351.7386361397632,-351.7386361397632,-351.7386361397632,-345.85340398127215,-345.85340398127215,-345.85340398127215,0.0,0.0,0.0,20779.157130997733
2020-05-13,21476.72874828922,15522.913021114437,26676.593751268018,21476.72874828922,21476.72874828922,-72.37931576676925,-72.37931576676925,-72.37931576676925,240.6950162921681,240.6950162921681,240.6950162921681,-313.07433205893733,-313.07433205893733,-313.07433205893733,0.0,0.0,0.0,21404.349432522453
2020-05-14,21476.708325459676,15475.417397937,26821.788223928823,21476.708325459676,21476.708325459676,-263.391255029241,-263.391255029241,-263.391255029241,15.713991664585086,15.713991664585086,15.713991664585086,-279.10524669382613,-279.10524669382613,-279.10524669382613,0.0,0.0,0.0,21213.317070430436
2020-05-15,21476.68790263013,15065.555968749313,25635.527380494575,21476.68790263013,21476.68790263013,-992.4450277192899,-992.4450277192899,-992.4450277192899,-747.3336135366088,-747.3336135366088,-747.3336135366088,-245.1114141826812,-245.1114141826812,-245.1114141826812,0.0,0.0,0.0,20484.24287491084
2020-05-16,21476.667479800584,15725.585997264583,26889.234870820306,21476.667479800584,21476.667479800584,139.4234095921274,139.4234095921274,139.4234095921274,351.65304209420975,351.65304209420975,351.65304209420975,-212.22963250208232,-212.22963250208232,-212.22963250208232,0.0,0.0,0.0,21616.09088939271
2020-05-17,21476.647056971033,15988.075260071737,27114.978927197775,21476.647056971033,21476.647056971033,53.27474210587402,53.27474210587402,53.27474210587402,234.8127177153642,234.8127177153642,234.8127177153642,-181.5379756094902,-181.5379756094902,-181.5379756094902,0.0,0.0,0.0,21529.921799076907
2020-05-18,21476.62663414149,16240.12491032682,27042.092902252145,21476.62663414149,21476.62663414149,102.17005578132817,102.17005578132817,102.17005578132817,256.1974819076057,256.1974819076057,256.1974819076057,-154.02742612627756,-154.02742612627756,-154.02742612627756,0.0,0.0,0.0,21578.796689922816
2020-05-19,21476.60621131194,15479.321678990682,26445.4421503428,21476.60621131194,21476.60621131194,-482.3147681295969,-482.3147681295969,-482.3147681295969,-351.73863614099724,-351.73863614099724,-351.73863614099724,-130.57613198859966,-130.57613198859966,-130.57613198859966,0.0,0.0,0.0,20994.291443182345
2020-05-20,21476.585788482396,15492.75221757826,27159.047187996573,21476.585788482396,21476.585788482396,128.7680686401278,128.7680686401278,128.7680686401278,240.69501629181175,240.69501629181175,240.69501629181175,-111.92694765168396,-111.92694765168396,-111.92694765168396,0.0,0.0,0.0,21605.353857122525
2020-05-21,21476.565365652852,15897.742358793048,27388.884334671893,21476.565365652852,21476.565365652852,-82.9548365453022,-82.9548365453022,-82.9548365453022,15.713991666645203,15.713991666645203,15.713991666645203,-98.66882821194741,-98.66882821194741,-98.66882821194741,0.0,0.0,0.0,21393.61052910755
2020-05-22,21476.544942823304,15383.026167779546,25948.254609740863,21476.544942823304,21476.544942823304,-838.5561514852835,-838.5561514852835,-838.5561514852835,-747.333613536917,-747.333613536917,-747.333613536917,-91.22253794836662,-91.22253794836662,-91.22253794836662,0.0,0.0,0.0,20637.98879133802
2020-05-23,21476.52451999376,16118.536520158894,27211.41066241302,21476.52451999376,21476.52451999376,261.8220258371271,261.8220258371271,261.8220258371271,351.6530420943022,351.6530420943022,351.6530420943022,-89.83101625717508,-89.83101625717508,-89.83101625717508,0.0,0.0,0.0,21738.346545830886
2020-05-24,21476.504097164212,16424.759026034822,27183.123014411107,21476.504097164212,21476.504097164212,140.25810068722885,140.25810068722885,140.25810068722885,234.81271771582834,234.81271771582834,234.81271771582834,-94.55461702859948,-94.55461702859948,-94.55461702859948,0.0,0.0,0.0,21616.76219785144
2020-05-25,21476.483674334668,16323.092582929341,26850.713906482568,21476.483674334668,21476.483674334668,150.9261762228798,150.9261762228798,150.9261762228798,256.1974819080636,256.1974819080636,256.1974819080636,-105.27130568518378,-105.27130568518378,-105.27130568518378,0.0,0.0,0.0,21627.409850557546
2020-05-26,21476.463251505116,15340.657299266139,26559.440502433587,21476.463251505116,21476.463251505116,-473.42040109818225,-473.42040109818225,-473.42040109818225,-351.7386361403463,-351.7386361403463,-351.7386361403463,-121.68176495783601,-121.68176495783601,-121.68176495783601,0.0,0.0,0.0,21003.042850406935
